"","iso_ref","gene_ref","isoform_id","condition_1","condition_2","dIF","pvalue","padj","IF1","IF2"
"42863","isoComp_00025415","geneComp_00013186","ENST00000357700.11","UT","TT",-0.183,9.95703050212581e-06,0.00240595663294868,0.912666666666667,0.729666666666667
"44194","isoComp_00051099","geneComp_00017386","ENST00000454759.6","UT","TT",0.178666666666667,4.83731523083795e-05,0.00837756783780254,0.142,0.320666666666667
"60650","isoComp_00110004","geneComp_00029133","ENST00000304338.8","UT","TT",0.177,0.000444620411221373,0.0450745577265712,0.712666666666667,0.889666666666667
"14726","isoComp_00024773","geneComp_00013098","ENST00000256496.8","UT","TT",0.176333333333333,0.000137954739222254,0.0182661699479513,0.628333333333333,0.804666666666667
"776","isoComp_00014765","geneComp_00008588","ENST00000400895.6","UT","TT",0.175666666666667,5.41584246265479e-06,0.00151142637540538,0.0143333333333333,0.19
"63041","isoComp_00140453","geneComp_00035504","ENST00000568216.5","UT","TT",0.172333333333333,3.41014182552818e-05,0.00648539206134269,0,0.172333333333333
"45277","isoComp_00092595","geneComp_00026134","ENST00000652463.1","UT","TT",-0.171,1.03365379344455e-08,8.96778342548805e-06,0.173333333333333,0.00233333333333333
"33914","isoComp_00084026","geneComp_00024202","ENST00000637976.1","UT","TT",-0.169,8.60517442181033e-05,0.0127049751884803,0.216,0.047
"78093","isoComp_00049297","geneComp_00017105","ENST00000340748.8","UT","TT",0.168,2.48312647127152e-07,0.000124593178060796,0.269666666666667,0.437666666666667
"1640","isoComp_00131049","geneComp_00033820","ENST00000413987.1","UT","TT",0.167333333333333,4.07886746342952e-09,3.79151541274057e-06,0.696333333333333,0.863666666666667
"85000","isoComp_00096519","geneComp_00026732","ENST00000470246.1","UT","TT",0.167333333333333,1.82056798859748e-05,0.0039413239235819,0,0.167333333333333
"26521","isoComp_00102951","geneComp_00028008","ENST00000623266.1","UT","TT",0.167,3.0466582572747e-05,0.00603344305662384,0.00666666666666667,0.173666666666667
"77889","isoComp_00094994","geneComp_00026500","ENST00000301457.3","UT","TT",-0.165666666666667,2.93398569042512e-15,1.06909744181987e-11,0.614666666666667,0.449
"68995","isoComp_00129175","geneComp_00033563","ENST00000261622.5","UT","TT",-0.161666666666667,8.73732332705514e-06,0.00218064439945593,0.520333333333333,0.358666666666667
"27904","isoComp_00062683","geneComp_00019468","ENST00000531690.5","UT","TT",-0.161666666666667,8.22977681497663e-08,5.22403566393749e-05,0.161666666666667,0
"1306","isoComp_00067518","geneComp_00020414","ENST00000374490.8","UT","TT",-0.161333333333333,3.10715862252631e-05,0.00608709079306788,0.463666666666667,0.302333333333333
"89039","isoComp_00150865","geneComp_00037254","ENST00000474174.1","UT","TT",-0.159666666666667,0.000287416769008031,0.0324845136346843,0.192333333333333,0.0326666666666667
"77886","isoComp_00094995","geneComp_00026500","ENST00000593729.5","UT","TT",0.157,3.02691478489897e-07,0.000143614494398519,0.334666666666667,0.491666666666667
"3811","isoComp_00082874","geneComp_00023996","ENST00000439853.5","UT","TT",-0.156333333333333,1.16262152500425e-05,0.00272262648950609,0.745666666666667,0.589333333333333
"68994","isoComp_00129177","geneComp_00033563","ENST00000565644.5","UT","TT",0.155,7.7926310676467e-06,0.00201098447517944,0.479666666666667,0.634666666666667
"46492","isoComp_00144872","geneComp_00036279","ENST00000525788.1","UT","TT",-0.150333333333333,6.30996069775673e-07,0.000255365621593704,0.19,0.0396666666666667
"8574","isoComp_00074531","geneComp_00021688","ENST00000540845.5","UT","TT",0.149333333333333,4.64864102480789e-07,0.000205569224658204,0.645,0.794333333333333
"8971","isoComp_00073791","geneComp_00021570","ENST00000490823.5","UT","TT",-0.148,0.000408128934408568,0.0424759627835151,0.187,0.039
"51098","isoComp_00110237","geneComp_00029169","ENST00000358825.9","UT","TT",0.147666666666667,5.43585173234247e-05,0.00908595136531137,0.023,0.170666666666667
"80842","isoComp_00048409","geneComp_00016972","ENST00000221943.13","UT","TT",-0.147333333333333,0.000314560357227282,0.0346291601793555,0.429,0.281666666666667
"67917","isoComp_00055051","geneComp_00018008","ENST00000563889.1","UT","TT",-0.147,1.89629606301696e-08,1.55626113654588e-05,0.147,0
"65480","isoComp_00154953","geneComp_00038016","ENST00000396878.8","UT","TT",0.145666666666667,0.000246872841954284,0.0288322159111121,0.163666666666667,0.309333333333333
"57428","isoComp_00049042","geneComp_00017063","ENST00000499499.2","UT","TT",0.144666666666667,0.000478031397455199,0.0473849272933392,0.711333333333333,0.856
"68780","isoComp_00061581","geneComp_00019262","ENST00000640150.1","UT","TT",0.143666666666667,8.31524074900035e-08,5.22403566393749e-05,0.363,0.506666666666667
