"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"10590",1542.91195219138,-1.30683653674063,0.122278564066152,-10.6873722857396,1.16628535108669e-26,5.29581020794689e-23,"SCGN"
"131034",96.4729623223039,-1.30068688283456,0.345772507064618,-3.76168392876731,0.000168773242201804,0.0344430157091164,"CPNE4"
"4693",157.668243766196,1.29884396335384,0.353954048446555,3.66952707294702,0.00024299960333697,0.0474580838216062,"NDP"
"7057",188.794836924057,1.29660888450616,0.319806554936837,4.05435368503388,5.02731048620573e-05,0.0134280941707286,"THBS1"
"1192",171.619422105259,1.2559706568426,0.31920874815288,3.93463733093264,8.33224159630384e-05,0.019402372322265,"CLIC1"
"3488",351.940449907633,1.18015851055511,0.203843880459865,5.78952141164461,7.05872587537158e-09,7.54162576908083e-06,"IGFBP5"
"7025",301.461240133693,1.11887549960041,0.202448061107625,5.52672865069129,3.26256971650015e-08,2.82181208384725e-05,"NR2F1"
"643911",199.542217824865,1.10356717862096,0.265958304558251,4.14939920922547,3.33349023116829e-05,0.00976551339817897,"CRNDE"
"440279",257.360154063824,1.0907461604711,0.284202400011041,3.83792030056298,0.000124080738163918,0.0278231907070524,"UNC13C"
"84858",853.890923222419,1.08674529433061,0.159832267070708,6.79928599054313,1.05138919795402e-11,2.1218202224932e-08,"ZNF503"
"140578",247.453841970492,1.06587440774925,0.265918670423959,4.00827217603754,6.11646046360888e-05,0.0148124361867371,"CHODL"
"26468",825.409390665409,-1.04253710026872,0.140665646817865,-7.41145492060764,1.24921262530921e-13,3.24134984478446e-10,"LHX6"
"100131213",217.366793044863,1.02879225563958,0.250407921185401,4.10846530241298,3.98297028684518e-05,0.0113035452062452,"ZNF503-AS2"
"3685",272.332333152012,1.02294260749056,0.22449309405558,4.55667739711094,5.19691490116713e-06,0.00210689221144616,"ITGAV"
"11119",457.859992524163,0.976712296247807,0.172732404188223,5.6544821502253,1.56316841136349e-08,1.57732376975528e-05,"BTN3A1"
"10371",396.240290830958,0.945951529648609,0.184601402381773,5.1242922179556,2.98657492272553e-07,0.000216980641285855,"SEMA3A"
"118429",284.335837490879,0.855828442781226,0.213138094238895,4.0153706254968,5.9352450051181e-05,0.0145805896628715,"ANTXR2"
"57497",425.300221618557,0.829848487957409,0.186169055341274,4.45749959055323,8.2921195509279e-06,0.00320446313624475,"LRFN2"
"90678",394.181102572282,-0.803303812455304,0.171796101662178,-4.6759140905009,2.92647109017002e-06,0.00145674636641945,"LRSAM1"
"347731",505.245606834029,0.78160086777407,0.187717342179925,4.16371156067677,3.13115627081583e-05,0.009478531891138,"LRRTM3"
"2637",945.173293326706,-0.776957729135616,0.152681661096668,-5.08874296726243,3.60444760235326e-07,0.000251798391544394,"GBX2"
"403341",1087.06098256632,0.733862360080386,0.157889654287764,4.64794456223759,3.35258982594375e-06,0.00156136125663119,"ZBTB34"
"182",550.195368439593,0.728573548566232,0.180114380321255,4.04506040698547,5.2309634319136e-05,0.0137695635962097,"JAG1"
"6772",441.444849283916,0.685134338104554,0.179336780810252,3.82037825709308,0.00013324716431516,0.0284725675936029,"STAT1"
"64072",2839.72025438099,-0.680629351204589,0.115393134890694,-5.89835220136204,3.67149627515342e-09,4.16783667785073e-06,"CDH23"
"6092",1327.57460032101,0.680344348675805,0.125304127547572,5.4295445967453,5.64980340750541e-08,4.46162518654438e-05,"ROBO2"
"59345",843.882595286603,0.678218725502647,0.139199298080325,4.87228552769913,1.10314582593675e-06,0.000667881254549637,"GNB4"
"7143",1325.21513514717,-0.672199647245823,0.110579154423681,-6.07890022987796,1.21009618850322e-09,1.46526513811893e-06,"TNR"
"128434",882.076106508294,-0.656253518682182,0.135588332376984,-4.84004417767718,1.29810268853047e-06,0.000760562552638033,"VSTM2L"
"10082",627.637933995257,0.646696887448771,0.152545355742827,4.23937447521525,2.24143484664793e-05,0.00726985377136899,"GPC6"
