"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"783",114.671566367881,0.97051928687244,0.298096023702324,3.25572704667001,0.00113102425886596,0.0148954754216513,"CACNB2"
"55079",354.377802262078,0.954211357575679,0.193091949708377,4.94174593511955,7.74260694510304e-07,2.08632532539792e-05,"FEZF2"
"339122",415.725653515464,0.916060303570336,0.186787395949856,4.90429399110128,9.37639682825324e-07,2.50667263868389e-05,"RAB43"
"170302",511.629224218852,-0.884654650072199,0.176312511332489,-5.01753757227089,5.23379682265459e-07,1.44469812782739e-05,"ARX"
"4036",12831.826072901,0.862212476970741,0.0899405102714787,9.58647526424097,9.1145617835959e-22,6.78635091396158e-20,"LRP2"
"57580",682.068422242558,-0.84723411684546,0.149566760876638,-5.66458825396544,1.47377994532681e-08,4.95423531720157e-07,"PREX1"
"3628",136.339656280397,0.841648958720179,0.277164821674264,3.03663702210132,0.00239233348366927,0.0275337309957759,"INPP1"
"23236",264.678438078939,-0.823667082019681,0.229106909104645,-3.59512109538115,0.000324240722898386,0.005130490277271,"PLCB1"
"6505",168.407383714044,-0.816106819331437,0.246227999396979,-3.31443548796282,0.000918283667650398,0.012501029303956,"SLC1A1"
"2899",1925.59155390858,-0.737660539674557,0.104389647144362,-7.06641472457931,1.5898779656895e-12,7.58139560268114e-11,"GRIK3"
"23167",1405.57626523738,0.735287364014972,0.104119464320701,7.06195876834516,1.64171706654083e-12,7.78485724066961e-11,"EFR3A"
"781",719.906361856128,0.716821915873229,0.181396533941366,3.95168474445566,7.76029290973527e-05,0.00146702374649962,"CACNA2D1"
"56134",206.380850726477,-0.692926615659552,0.245908523876436,-2.81782267949253,0.00483505038853361,0.0484818756029217,"PCDHAC2"
"27086",1164.9214286462,0.690516981909323,0.116505580353356,5.92690049536696,3.08705904403522e-09,1.13187719938535e-07,"FOXP1"
"22999",431.918363219376,0.686274971651734,0.166157438818905,4.13026931884588,3.62338510639731e-05,0.000730529519788606,"RIMS1"
"158471",912.296700475079,0.684258363265815,0.153057561667569,4.47059495663455,7.80023017342066e-06,0.000179505259908856,"PRUNE2"
"92737",1121.42289998105,-0.672605594414625,0.112767201013138,-5.96454987240716,2.45309337567297e-09,9.0529811185705e-08,"DNER"
"93664",1151.76097364477,0.65689850921655,0.115195602441807,5.70246168510117,1.18089460688291e-08,4.02547527037034e-07,"CADPS2"
"8913",300.146016057594,-0.625847508291162,0.194407207065569,-3.21926083779435,0.00128521519963591,0.0165411775807576,"CACNA1G"
"3912",284.793413973193,0.624974821194654,0.19974496491299,3.12886395643013,0.00175483535195957,0.0214537043652943,"LAMB1"
"3746",1378.46460698151,-0.617072006074552,0.109915858101078,-5.61403983679132,1.97656678276527e-08,6.52805402805898e-07,"KCNC1"
"9958",1829.23605550638,0.616919637274976,0.102425631108703,6.02309822841362,1.71109522913294e-09,6.42644969242496e-08,"USP15"
"7915",1218.47309258637,0.593595618278729,0.10984769475905,5.40380587485951,6.5241551748568e-08,2.01737811017066e-06,"ALDH5A1"
"7025",1254.8752181247,0.577726903594212,0.118036083051425,4.89449402808896,9.85589694166626e-07,2.62297767934919e-05,"NR2F1"
"144165",361.16769772226,0.571783558695702,0.183718746886282,3.11227660968982,0.00185650459313999,0.022495376140717,"PRICKLE1"
"1009",1831.61874163302,0.563198500912094,0.0961320513555619,5.85859235260674,4.66806994695175e-09,1.6648141894843e-07,"CDH11"
"9369",585.418376115315,-0.554341055593357,0.146327881514348,-3.78834880855567,0.000151651836309955,0.00265133014747456,"NRXN3"
"192669",1694.17395941376,0.547722029139285,0.122728639260535,4.46287054463753,8.08689144801877e-06,0.000185017613506155,"AGO3"
"51072",400.077189134697,-0.523432990785727,0.169336885397162,-3.09107486864465,0.00199433341344683,0.0237918510377185,"MEMO1"
"56899",692.57479633171,-0.519906122158699,0.160165309082369,-3.24605949401517,0.00117014382875985,0.0153156219252329,"ANKS1B"
"4916",368.972123069937,-0.51640668079749,0.173304028599479,-2.97977308993174,0.00288461976119569,0.0322803593052459,"NTRK3"
"2239",3431.63479930387,0.503705171498755,0.0850298062468184,5.92386592104697,3.14459877299952e-09,1.14555169035279e-07,"GPC4"
"81",6227.22210864117,0.490075270414865,0.0718193680638852,6.82372016945248,8.87126083475398e-12,3.99465580718259e-10,"ACTN4"
"109",525.286597097108,-0.47846823667744,0.165629269746325,-2.88879035336118,0.00386726812402218,0.0404751810563505,"ADCY3"
"3745",632.115859883581,-0.472306667727175,0.152562542403233,-3.09582326229747,0.00196267307326673,0.0234997511573277,"KCNB1"
"9611",7891.17443787672,0.465995573399348,0.0847532282611223,5.49826340494817,3.8354971030342e-08,1.21476490337889e-06,"NCOR1"
"51760",565.624930715284,0.46457683081661,0.141565993017801,3.28169796229376,0.00103184066313012,0.0137507830581038,"SYT17"
"152330",1025.50841378887,-0.448037977696368,0.122787093437202,-3.64890124160737,0.000263364316356069,0.00429561525074493,"CNTN4"
"22829",1191.25641180149,0.413552653937086,0.122432445630809,3.37780276957092,0.000730674668376437,0.0103711815805672,"NLGN4Y"
"65109",1182.23279607912,-0.412537619981019,0.111688958870355,-3.69362938067925,0.000221075947222401,0.00367939733337988,"UPF3B"
"6925",4962.82909725721,0.409064220521279,0.100855464550736,4.05594503325597,4.99320019359596e-05,0.00098448973851899,"TCF4"
"83992",762.274822536768,-0.389962965430353,0.128039738969032,-3.04564011587582,0.00232185565615085,0.0268595220855709,"CTTNBP2"
"57526",9428.26980498947,-0.387157682612209,0.0899248521536554,-4.30534689065342,1.66724270827166e-05,0.00035917655095964,"PCDH19"
"11151",784.019264626951,-0.372223454718191,0.127227928194105,-2.92564266353775,0.00343745524996919,0.0367380785917164,"CORO1A"
"197131",2048.18124096654,0.365036825039966,0.101254615139724,3.60513764766418,0.000311987522805146,0.00497772573979338,"UBR1"
"23345",2159.17842476493,0.361530534392549,0.0966799124531688,3.73945864470732,0.000184416983452792,0.00314323565370944,"SYNE1"
"3786",3497.44907586787,-0.35712555437595,0.107188525546066,-3.33175172021999,0.000863012124387542,0.0119400927657726,"KCNQ3"
"1717",3014.49446295877,0.347068010895859,0.0887690510179497,3.90978620268994,9.23778461439556e-05,0.0017064268946026,"DHCR7"
"2562",2025.98025011499,0.340944373255113,0.111490078890044,3.05806917215805,0.00222768147721552,0.0258927055927399,"GABRB3"
