"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"8999",440.946487266184,-0.518990772162896,0.158296082255613,-3.27860781370975,0.00104320506128882,0.0284144588452897,"CDKL2"
"10653",1284.39122710274,-0.518407792301287,0.12703311524801,-4.08088702925366,4.4864157982979e-05,0.00180376398268697,"SPINT2"
"9353",3067.27483630004,0.516973872476989,0.0806273616571756,6.41189122217767,1.4372537781451e-10,1.20225256797445e-08,"SLIT2"
"284217",1122.03339346216,0.516627274418982,0.114587210433414,4.50859456709778,6.52584801688623e-06,0.000302312906819008,"LAMA1"
"55351",813.471129114273,-0.515702923219741,0.125389254312958,-4.11281593502901,3.90862020562056e-05,0.00158227400525695,"STK32B"
"5796",693.021631079974,-0.515184916530332,0.166458569437977,-3.09497383204588,0.00196830261845298,0.0481838297027671,"PTPRK"
"8660",694.787805655264,0.51165757169077,0.134852592781063,3.79419899268426,0.000148120850004597,0.00522866600516227,"IRS2"
"90139",2133.39603611318,-0.506371218540925,0.0863631969032266,-5.86327552358135,4.5382423897461e-09,3.22983782979914e-07,"TSPAN18"
"442117",455.546828055759,-0.504247939691312,0.158852440502365,-3.17431660537695,0.0015018976814789,0.0383070723672002,"GALNTL6"
"84623",500.549384455302,-0.502710128096868,0.158421697078507,-3.17324039173591,0.00150747650758175,0.0383829267468623,"KIRREL3"
"23136",1830.88567162748,0.49806456282567,0.100015980278117,4.97984983440337,6.36336286135888e-07,3.47719363786329e-05,"EPB41L3"
"8844",1380.10937647228,0.497794310780543,0.139026947260879,3.58055988848298,0.000342858745054756,0.010883915198231,"KSR1"
"2571",3496.85135819923,0.495970368088482,0.0788871356303197,6.28708805466958,3.23475921383563e-10,2.58341629521262e-08,"GAD1"
"19",536.310966878819,0.495042239349781,0.157315276151902,3.14681607189738,0.00165058755871149,0.0413232204415004,"ABCA1"
"26262",1587.41693443209,0.493258295162289,0.0959063499096297,5.14312447118543,2.70206468056759e-07,1.5897147204006e-05,"TSPAN17"
"214",3377.20893486597,-0.492715197936119,0.101269777271439,-4.86537258411725,1.14241389764347e-06,6.01898665474843e-05,"ALCAM"
"1316",934.710058898111,0.489302258124761,0.121927155461659,4.01307039659944,5.99340297502301e-05,0.00233517798033457,"KLF6"
"84620",952.52569545522,-0.487668729007547,0.142789702958898,-3.4152933923248,0.000637133440392691,0.0183748451355082,"ST6GAL2"
"5771",513.508869495769,0.487274654714881,0.148306703006895,3.28558753472005,0.00101769915264511,0.0278055573439416,"PTPN2"
"2912",527.846420091752,-0.487042485424181,0.149932261686878,-3.24841685134673,0.00116049120782299,0.0308010072452268,"GRM2"
"8243",4617.84745087867,0.486652921374911,0.0715831490501634,6.7984285105127,1.05766473276942e-11,9.98277140822471e-10,"SMC1A"
"5362",11229.8849743311,-0.482576363048639,0.0809771268224246,-5.95941572620729,2.5314136526419e-09,1.8616437903804e-07,"PLXNA2"
"7476",620.073828811538,-0.481568436568707,0.135227583311774,-3.56117017530682,0.000369205684965814,0.0115951607467022,"WNT7A"
"6515",1097.26051429924,0.480077530826734,0.114906410777418,4.17798735143402,2.94100006105302e-05,0.00121565927582168,"SLC2A3"
"27246",2115.4821724005,0.479687775174665,0.0883909892426256,5.42688546971642,5.73458991655084e-08,3.62779613000439e-06,"RNF115"
"4683",869.218253999695,0.478459050318514,0.125590386775653,3.80967893006975,0.000139147373686077,0.00496151746577629,"NBN"
"139411",2579.69334835669,-0.476351385413893,0.100947015231936,-4.71882585452804,2.3720976935559e-06,0.00011727631132666,"PTCHD1"
"23108",957.953672821918,-0.475295431635172,0.129705207914736,-3.66442827760329,0.000247891690711118,0.00820879613705671,"RAP1GAP2"
"1267",1765.07088716748,0.474642778706624,0.096916483089716,4.89744121510522,9.70926666447871e-07,5.20877071817779e-05,"CNP"
"5865",1896.4383574234,-0.474388103249774,0.0919440826514872,-5.15952837386976,2.47572703102579e-07,1.46142415042158e-05,"RAB3B"
"379",563.899946500799,-0.473707732254875,0.144557245639156,-3.27695599179681,0.00104932723246827,0.0284932702354844,"ARL4D"
"85465",1950.74550202144,0.473280085753967,0.0926037195965551,5.11081075161881,3.20779196790646e-07,1.83823143615419e-05,"SELENOI"
"219527",1178.18913933184,-0.471181450779315,0.111728378324362,-4.21720477685101,2.47349336402424e-05,0.00102964994988273,"LRRC55"
"28232",1234.37817257107,-0.470877627672799,0.109819886531159,-4.28772640863361,1.80511231536359e-05,0.000769570830100661,"SLCO3A1"
"10423",1553.98541652915,0.469904509616465,0.0950141899434139,4.94562454193756,7.59001258741336e-07,4.08425982219042e-05,"CDIPT"
"4745",1363.84747756024,0.469651225616504,0.144654189970073,3.24671705474738,0.00116744389420614,0.0308926307837157,"NELL1"
"1141",1639.78721380719,-0.469571124241498,0.106337202155619,-4.41586871501757,1.00605133078191e-05,0.000451827124384244,"CHRNB2"
"1602",808.011094659029,-0.468387978178894,0.139549948706731,-3.35641813214297,0.00078959093812188,0.0221915287545401,"DACH1"
"5899",1067.98969467732,0.465336135282504,0.121015422706158,3.84526306545574,0.000120423175584218,0.00436958946204168,"RALB"
"84898",621.162706090854,0.461827264352456,0.141237084060112,3.26987255100719,0.00107595949926061,0.0291268177330517,"PLXDC2"
"4650",1650.22408065756,0.459752651352416,0.123934383509757,3.70964568776204,0.000207549499425837,0.00703118745655665,"MYO9B"
"377",8131.29744634266,0.457832896216158,0.0663958742810363,6.89550218554653,5.36748484238895e-12,5.23403908663895e-10,"ARF3"
"2637",986.55682286707,-0.457071263738615,0.137486254613727,-3.32448698251891,0.000885813686965547,0.0245441312008507,"GBX2"
"2915",1719.29361179053,-0.455282931970613,0.103763094014407,-4.38771546179415,1.14547496115386e-05,0.000509260278699384,"GRM5"
"57631",2376.04415601435,0.453684700556377,0.0887206682581698,5.11363033511191,3.16025525295559e-07,1.81688942067317e-05,"LRCH2"
"8534",1609.75592867261,-0.452910895744627,0.0975932250236008,-4.64080263394411,3.47058487569353e-06,0.000167824172756139,"CHST1"
"55553",2009.00003342359,-0.451860665208248,0.0955626259282795,-4.72842453646442,2.26268692493219e-06,0.000113778986396163,"SOX6"
"63899",761.974553841539,0.450807811874854,0.125140061888705,3.60242599428938,0.000315261169113282,0.0101911348623616,"NSUN3"
"693153",645.11431083602,-0.45054074097636,0.13523513651599,-3.33153611245913,0.000863680933835361,0.0240441143252273,"MIR568"
"114795",1139.74357549257,0.450173406159187,0.125695331830796,3.581464797477,0.000341673180913312,0.0108658227803963,"TMEM132B"
"84440",1648.72785667152,-0.448128416006838,0.0963324733032693,-4.65189359974244,3.28900780411674e-06,0.00015948073555676,"RAB11FIP4"
"9951",1723.82648716666,-0.447758709568264,0.100397750850171,-4.45984801229738,8.20177948912553e-06,0.000373096412327489,"HS3ST4"
"2561",3929.15314087819,0.444932342554943,0.0892887813530222,4.98307106237466,6.25829534677505e-07,3.43494978049009e-05,"GABRB2"
"4783",853.985996628982,0.441328652382886,0.124767127058526,3.53721899980808,0.000404364219359486,0.0125431080346132,"NFIL3"
"8828",5893.56645079768,-0.440181036619375,0.0803638522161919,-5.47735112840554,4.31739967107393e-08,2.81188576363302e-06,"NRP2"
"23767",1033.95627189666,-0.440037049405116,0.127219174392756,-3.45888936558113,0.000542407653750445,0.0160091891115307,"FLRT3"
"57147",649.57664090429,0.43868486359731,0.134813648066989,3.25400929273368,0.00113788557508025,0.0303028339325452,"SCYL3"
"7726",1150.21365479098,0.436058500109791,0.111343803560131,3.91632480809135,8.99090969365093e-05,0.00336206686637583,"TRIM26"
"160335",905.102675367804,-0.436041161754995,0.122976376299524,-3.54573109792213,0.000391525513935126,0.0121876989787566,"TMTC2"
"9750",2291.62488840312,-0.433746769770891,0.087320411693108,-4.96730101657464,6.78911623500589e-07,3.67570250146791e-05,"RIPOR2"
"8313",964.296009272379,0.431921626336181,0.112287853077359,3.84655699168649,0.00011978927674684,0.00435934172078707,"AXIN2"
"158399",1013.93166509272,0.430683558990045,0.112202669601029,3.83844306487068,0.000123816915941623,0.00445993584973395,"ZNF483"
"8509",1271.5546804289,0.430219477435649,0.11988510299723,3.58859830520886,0.000332460632375847,0.0106883973796606,"NDST2"
"23387",1026.44544774508,-0.427962914307939,0.116017121140057,-3.68879101724388,0.000225322197919821,0.00754636962672645,"SIK3"
"284004",623.838632331766,0.427101922003572,0.135640985867194,3.14876745603831,0.00163960610545956,0.0411650750517229,"HEXD"
"728239",2845.92418838779,-0.42628417508806,0.0965191658361545,-4.41657541686276,1.00276924408162e-05,0.000451501968317364,"MAGED4"
"55785",1701.32860886075,0.423895133103947,0.0948592071994782,4.46867674333967,7.87049659052279e-06,0.000359881515084786,"FGD6"
"140767",811.15020118977,-0.422461177011608,0.126738945512822,-3.33331775250465,0.000858168727611358,0.0239284013307116,"NRSN1"
"56934",1472.66896622547,0.421679510228058,0.113550803971409,3.71357573420822,0.000204351273181089,0.00694951824980004,"CA10"
"1021",2142.9414857974,0.420953228306532,0.117083804790494,3.59531558664132,0.000323998573783769,0.0104544329566426,"CDK6"
"81831",2544.99127034688,-0.420156203415399,0.0908772951701528,-4.62333526354109,3.77618652745879e-06,0.000180134303269318,"NETO2"
"51251",747.901705787448,-0.418844487475317,0.126898914577528,-3.30061520911928,0.000964730954679938,0.026563964664744,"NT5C3A"
"9185",850.273238652907,-0.418716881272109,0.122630119620916,-3.41447013642717,0.000639061988224906,0.0184003981927726,"REPS2"
"7425",1813.45679954023,0.417601399017756,0.120199257883417,3.47424273969139,0.000512297354093249,0.0153255055927896,"VGF"
"9881",1072.44932507764,-0.416975229535552,0.126805503969783,-3.28830544796316,0.00100792420527904,0.0275811817413566,"TRANK1"
"54856",1711.56668674071,0.416531800538492,0.106688093535042,3.904201366216,9.45370453202142e-05,0.00352020854409658,"GON4L"
"5691",1209.5346642756,0.415939650208948,0.106683626374744,3.89881431990219,9.66648624640917e-05,0.00358431685397315,"PSMB3"
"5818",5469.0494945925,-0.41563976430319,0.0699491273006635,-5.94202930533557,2.81515075707636e-09,2.03636929763926e-07,"NECTIN1"
"10979",995.959759704751,0.413951864757659,0.110874218520024,3.73352678632769,0.000188817102394069,0.00649633890303179,"FERMT2"
"57415",745.28231765868,0.413134043689974,0.128137418231259,3.2241483353782,0.00126347933876773,0.0329887726764059,"C3orf14"
"55809",674.853295339001,0.41205535333319,0.132516185815924,3.10947187919799,0.0018742212443065,0.0462885472293081,"TRERF1"
"114915",1589.84717571263,-0.411213782929574,0.101134270486998,-4.06601818502702,4.78232057636135e-05,0.00190108013902653,"EPB41L4A-AS1"
"6310",1603.78103440368,0.410733620445474,0.125522661840656,3.27218698538178,0.00106718970325125,0.0289337914936783,"ATXN1"
"6091",6933.32899388658,-0.408945289103019,0.0723022371680512,-5.65605305064783,1.548936087115e-08,1.05148930529153e-06,"ROBO1"
"140885",735.94516781679,-0.408148272508485,0.131191893358275,-3.1110784520341,0.0018640540906629,0.0462086442418541,"SIRPA"
"4916",4611.83094962375,-0.407651494526069,0.0718517247361429,-5.67351021876044,1.39900751533142e-08,9.5707297075967e-07,"NTRK3"
"23176",1793.81899713674,0.407410398030347,0.0958643052844355,4.2498654407554,2.13898971899147e-05,0.000905351763553943,"SEPTIN8"
"54769",1094.26912325082,0.407052169108491,0.122432501338358,3.3247067948367,0.000885115654375869,0.0245441312008507,"DIRAS2"
