"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL"
"51752",2768.79618076329,0.373524174561007,0.0938121205105552,3.98161956608773,6.84472740641889e-05,0.00836767925434709,"ERAP1"
"7547",1747.49697690921,-0.372680847090206,0.100626054904332,-3.7036217652031,0.000212543089133622,0.0210774373916357,"ZIC3"
"4924",3140.89067180807,-0.371768468941505,0.0784964639562224,-4.73611740203789,2.17851419072838e-06,0.000498282415140632,"NUCB1"
"3725",2122.04804365517,-0.371309923591229,0.105077302117096,-3.53368345123144,0.000409811577265771,0.0343877986816917,"JUN"
"151636",1245.91702047448,0.367901723590355,0.105008968183365,3.5035266982905,0.000459140627027167,0.037636261455909,"DTX3L"
"100507419",1255.89271298192,-0.366179200743536,0.105952780058604,-3.45606033688777,0.000548132609617808,0.042819092748197,"MMP25-AS1"
"3959",5721.14195080396,0.358875691985132,0.0761556490763209,4.71239752188938,2.44819205506944e-06,0.000527023742183275,"LGALS3BP"
"3400",9513.28731763264,0.356736018862343,0.0823444796215094,4.33223964134639,1.47600157958742e-05,0.00247208666007673,"ID4"
"6319",12001.6043003765,0.356029161475277,0.0796279713575157,4.47115699930076,7.7797557609036e-06,0.00151129748555307,"SCD"
"29126",2690.96368896582,0.353322666438523,0.0889505983853304,3.97212242359454,7.12350917903677e-05,0.0086340584331556,"CD274"
"57537",2514.57983439558,-0.351067071372204,0.0962420640377884,-3.64775085491061,0.000264545977587708,0.0254832064621596,"SORCS2"
"8543",1406.47590971862,0.350688823787705,0.101491037457506,3.45536741541869,0.000549543394695145,0.042819092748197,"LMO4"
"2802",2979.05027867354,-0.344902425495621,0.0853319834920047,-4.04188923521198,5.30222786682209e-05,0.00692098851745878,"GOLGA3"
"23347",4456.52917154982,0.344045297241495,0.0863418960970434,3.98468545160055,6.75695699720594e-05,0.00833220931977196,"SMCHD1"
"4208",3834.72264047711,-0.33058034929561,0.0846611809456936,-3.90474531069515,9.43246699638794e-05,0.0105324263366754,"MEF2C"
"6335",4039.55815794688,-0.330144785923555,0.0773303164973781,-4.26928015915657,1.96104826493452e-05,0.00316018470966323,"SCN9A"
"114879",2473.20940887748,-0.324774078423656,0.0954090679581185,-3.40401688617502,0.000664026482601211,0.0495608397356199,"OSBPL5"
"22928",1988.55002592533,-0.320817803432402,0.0928417933793921,-3.45553216665473,0.000549207655724364,0.042819092748197,"SEPHS2"
"23199",4623.18337655904,0.31693193977529,0.0809552378587959,3.91490344736051,9.04403922895707e-05,0.0101788508179238,"GSE1"
"9805",5525.18699955861,0.30576763980983,0.086982007047005,3.51529759073728,0.000439261462088496,0.0364278759875846,"SCRN1"
"8204",2621.00281765702,0.301742154585197,0.0829187569779375,3.63900962318433,0.000273688573207927,0.0258745177110774,"NRIP1"
"9687",4276.78981690404,-0.30149516263039,0.0749351151301413,-4.02341628630018,5.73599785230467e-05,0.00732812482374167,"GREB1"
"9037",6910.94283395955,-0.295759040514565,0.0809395566463759,-3.65407290043276,0.000258112929268165,0.0251269985967259,"SEMA5A"
"9590",4033.35339038383,0.294432593775806,0.078591758927784,3.7463545515803,0.000179422955293895,0.018519409523432,"AKAP12"
"6891",16888.8874566471,0.288737536347457,0.0682072814828485,4.23323624795197,2.30352299600457e-05,0.00346474209163649,"TAP2"
"214",3276.07729914224,0.278138255271391,0.0797858823863314,3.48605852254183,0.000490193753404242,0.0394968046421907,"ALCAM"
"2899",11378.7509307985,-0.273855576722075,0.0759100742761287,-3.60763152102716,0.000309004911416239,0.0288289384789058,"GRIK3"
"11118",3824.99330578891,0.273816410809536,0.0770743719380767,3.55262591084786,0.000381406439026405,0.0329379208833885,"BTN3A2"
"11119",9560.10603755563,0.270295781365132,0.0635907995322935,4.25054855974671,2.13247594861373e-05,0.00332314740959245,"BTN3A1"
"4897",10433.0557390659,-0.262566356288564,0.072878740767861,-3.60278393290178,0.000314827212644654,0.0291801614543388,"NRCAM"
"23284",6953.55598873591,0.259714509096917,0.074816650826834,3.47134636777628,0.000517855561659603,0.0414898854231347,"ADGRL3"
"4134",10484.0209582035,0.25133689473717,0.0652867226254249,3.84973980359202,0.000118243368247959,0.0128000702681244,"MAP4"
"9693",8559.03256279472,0.245643796351751,0.0712818124988155,3.44609357900142,0.000568753369742139,0.044073724242149,"RAPGEF2"
"3157",17492.7626044741,0.240181710474175,0.064471958940689,3.72536703429673,0.000195031236485223,0.0196151628694819,"HMGCS1"
"26047",21777.8978286726,0.228249567613375,0.0665950112215542,3.42742742176308,0.000609329161099067,0.0464564345889563,"CNTNAP2"
